Rating, Review
7.3,Khách sạn sạch đẹp với giá cả hợp lý . Du lịch gia đình với trẻ nhỏ dưới 6 tháng tuổi. Mọi thứ thoải mái^ tiện lợi^ thư giãn trong suốt thời gian nghỉ ngơi ở khách sạn. Chỉ có khách phòng bên cạnh hơi ồn ào^ ảnh hưởng trẻ nhỏ ngủ lúc tối. 
7.5,Tốt. 
7.0,Phòng mới^ sạch sẽ^ vị trí tốt. 
5.0,Tệ. 
6.0,Khách sạn mới^ sạch^ phòng rộng^ đủ tiện nghi. Nhẹ nhàng nếu đi nhóm gia đình
7.5,kỳ nghỉ tương đối tốt. 
7.5,Ok. 
10.0,Rất hài lòng. Phòng sạch sẽ^ có cách âm^ rất hài lòng^ sẽ quay lại lần sau
9.0,Tuyệt hảo. 
8.0,Ổn ổn ổn. Sạch sẽ vui vẻ tiện nghi nv vui vẻ
8.0,Rất tốt. 
7.2,Phòng cách âm không tốt^ nệm lún. Phòng vệ sinh sạch sẽ^ trang trí trang nhã^ nội thất tương đối mới^ nhân viên vui vẻ^ có điều mình ở 2 đêm 2 loại phòng khác nhau mỗi cái là có ban công vs ko có nhưng chất lượng nệm lại y chang nhau^ nằm lâu bị lún xuống nên đau lưng và ngủ không thẳng giấc được^ đặc biệt là cách âm rất kém^ nửa đêm mình vẫn nghe tiếng nhóm khách ở bên ngoài. Vẫn sẽ cân nhắc quay lại. 
10.0,Xuất sắc. 
10.0,Trên cả tuyệt vời. Phòng rộng thoải mái^ nhà vệ sinh rộng sạch sẽ^ nhân viên thân thiện
10.0,Tốt. 
10.0,Tuyệt vời. Với giá tiền mình đánh giá tuyệt vời từ phòng ốc^ vị trí và cả thái độ nhân viên.. Mong khách sạn càng làm nên ăn ra hơn nữa.
10.0,Xuất sắc. 
10.0,Trên cả tuyệt vời. Khách sạn sạch sẽ^ đầy đủ tiện nghi^ nên ở
10.0,Xuất sắc. 
10.0,Trên cả tuyệt vời. Khách sạn siêu sạch^ nhân viên siêu nhiệt tình^ sẽ chọn cho lần sau khi đi cùng gia đình
10.0,tốt. 
2.0,Chấp nhận được. Tự ý hủy phòng^ hoàn toàn thiếu tôn trọng khách hàng
10.0,good. 
5.6,Trên Trung Bình. chỗ ở đẹp^sạch sẽ^ thuận tiện
3.0,Kém. 
10.0,Trên cả tuyệt vời. Khách sạn sạch đẹp^ rất ok
8.0,Rất tốt. 
6.4,thích hợp là chỗ nghỉ qua đêm trong một chuyến công tác. thích hợp là chỗ nghỉ qua đêm trong một chuyến công tác
10.0,Xuất sắc. 
9.2,ok. ok
10.0,Xuất sắc. 
10.0,Tuyệt vời 10/10. Khách sạn mới xây nên phòng ốc^ vật dụng còn rất mới. Nhân viên lễ tân nhiệt tình^^ nói chuyện có duyên. Cách trang trí phòng rất đẹp^ có thẩm mỹ. Dù phòng nhỏ nhưng cách bài trí không gây cảm giác chật chội mà rất thoải mái. . Luôn là lựa chọn đầu tiên khi tới Vũng Tàu. 
10.0,tuyệt vời. 
8.0,ok. ok
10.0,gút. 
10.0,Trên cả tuyệt vời. Ksan dịch vụ tuyệt vời lắm mn ạ. Sạch sẽ tiện nghi phòng đẹp. Vị trí thuận tiện nữa. Lễ tân nhiệt tình lắm luôn^ hôm checkout mình quên đồ mà chỉ còn 5p là tàu Vt- Côn đảo chạy tồi bạn lễ tân cũng cố mang ra cho mình kịp chuyến. Mình chắc chắn sẽ qlai
7.0,Tốt. 
9.6,Sẽ quay lại. Phòng khá xinh xắn^ tiện nghi cũng đầy đủ^ nhân viên rất nhiệt tình^ tuy nhiên chỉ có điều là vị trí hơi xa biển một xíu^ nhưng cũng không sao^ sẽ quay lại lần sau nha ạ ;)
8.0,tốt. 
9.2,Good. Sẽ giới thiệu cho bạn bè.
10.0,Good hotel. 
10.0,Good. Ks mới^ sạch sẽ^ nv cũng dễ thương. Mình ở đây 2 lần rồi. Đặt sớm nên giá cũng rẻ nữa 
9.0,Ngoài 1 góp ý nhỏ.... 
10.0,Quá tuyệt vời. Mình chấm cho ks 5 sao
10.0,sẽ quay lại cảm ơn. 
10.0,Quá tốt.k còn gì để chê. Sạch sẽ.nhân vuên dễ thương.phòng hiện đại.sẽ quay lại khi ghé vúng tàu
8.0,Kỳ nghĩ ngắn ngủi nhưng.... 
9.6,Khách sạn mới^ sạch sẽ. Khách sạn mới^ sạch sẽ có chỗ để ô tô.. Phòng tuy nhỏ nhưng có ban công nên khá thoáng.. Khá là ok so với giá tiền
10.0,Xuất sắc. 
8.0,Dễ chịu. NV lễ tân dễ chịu^ thuê xe máy 120k/ngày^ gần trung tâm^ gần biển^ gần các điểm du lịch
10.0,Tuyệt. 
9.6,Tốt. Sạch sẽ ^tiện nghi ^hơi xa trung tâm ^nhưng rất yên tĩnh...
10.0,Xuất sắc. 
10.0,Tốt. Nhân viên thân thiện^ nhiệt tình
9.0,Tuyệt hảo. 
8.8,Địa điểm hợp lý để nghỉ ngơi tại Vũng Tàu nè. Đánh giá chung là phòng mới^ sạch sẽ^ như hình. Toilet đẹp^ gương có đèn LED chiếu sáng. Có thang máy để di chuyển^ cực kì tiện luôn nha. Nhân viên thân thiện^ đáng iu nè. Có một điểm trừ đó là Wifi yếu^ load cực chậm. Khách sạn mình cải thiện điểm này nhé!
9.0,Tuyệt hảo. 
9.6,Rất ok nhé ! . Tuy hơi xa biển 1 tí (~ 800m)^ nhưng theo mình đây ko phải là vấn đề lớn ; bù lại tất cả những yếu tố khác đều Ok ^ mn nên chọn Ks khi đi VT . 
10.0,Xuất sắc. 
10.0,tuyệt. eo ơi phòng cực kì xịn sò luôn ạ. Vị trí lại gần các khu vực vui chơi^ nhưng không gian thì lại yên tĩnh. Phòng có cả cửa sổ lớn và ban công. Nói chung là thích thật sự.
8.0,Ok. 
10.0,Dịch vụ tốt. Mọi thứ đều ổn . Dịch vụ tốt.
9.0,tốt. 
9.6,Phòng hơi nhỏ nhưng tiện nghi^ yên tĩnh. Nhân viên lễ tân nhiệt tình^ thân thiện.. Khách sạn hơi xa biển nhưng trong khu trung tâm^ dễ đi đến những điểm ăn uống.
9.0,Hoàn hảo^ tuy nhiên cần.... 
10.0,Khách sạn sạch sẽ^ phòng tắm rộng rãi ( mình ở phòng VIP ban công)^ hiện đại. Nhân viên thân thiện.. Lần sau đến Vũng Tàu sẽ ghé tiếp. 
10.0,Kỳ nghỉ tuyệt vời. 
9.2,.... lễ tân dễ thương^ nhiệt tình^ phòng sạch sẽ^ ok^ giá cả hợp lý
10.0,Tuyệt vời. 
10.0,Khách sạn mới sạch sẽ^ vị trí thuận tiện^ gần biển.  Nhân viên thân thiện.. Mình mang theo 1 bé mèo nhân viên cũng rất vui vẻ. Sau này có dịp đi Vt chắc chắn mình sẽ lại chọn Sun Beach
10.0,Tuyệt vời!. 
9.6,Trong tầm giá 600k/1 đêm vào dịp lễ lớn 30/4 thì hiếm có khách sạn nào tốt bằng. Nhờ em nCovid19 mà lần đầu tiên và chắc cũng là lần cuối cùng đi Vũng Tàu đến tận 4 ngày 3 đêm^ do đêm đầu tiên ở 1 KS quá bình dân nên phải dạt vòm qua Sun Beach Hotel và cảm nhận 1 trời 1 vực. Sun Beach mới^ đẹp^ khang trang^ gần trung tâm^ khu yên tĩnh^ có ban công gần như tất cả các phòng. Giá quá tốt trong thời điểm Lễ 30/4 & 1/5 và check in sớm không hề bị phụ thu như 1 số khách sạn khác. Nhân viên và ông chủ đều rất nhiệt tình^ chỉ có 2 nhược điểm duy nhất là không dọn phòng và không có ấm/ bình đun siêu tốc để pha trà uống như 1 số khách sạn 2-3 sao khác ^_^ 
10.0,Good . 
10.0,Trên cả tuyệt vời. Sạch sẽ^ giá hợp lí
10.0,Xuất sắc. 
10.0,Hotel sạch sẽ^ NV nhiệt tình thân thiện. Hotel còn rất mới. Sẽ ủng hộ. Rất thích
9.0,Tuyệt hảo. 
10.0,Trên cả tuyệt vời. địa điểm mới đc xây dựng^ phòng nghỉ sang trọng^ sạch sẽ^ có hầm gửi xe an toàn^ gần biển thuận tiện việc vui chơi^ đặc biệt quản lý và nhân viên vô cùng dễ thương. Khi quay lại Vũng Tàu du lịch mình nhất định sẽ ghé lại Sun Beach Hotel
6.0,Tạm. 
8.8,Tuyệt vời. Mọi thứ đều tốt sẽ ghé lại nhiu lân
10.0,Good. 
10.0,Chị lễ tân dễ thương lắm lunn!. View đẹp
9.0,Quá tuyệt. 
9.2,Kỳ nghỉ tuyệt vời. Chỗ ở sạch sẽ. Thoáng mát... ngay trung tâm ăn uống. Tốt 
10.0,Tuyệt. 
10.0,Tuyệt Vời. Xịn
10.0,Tuyệt. 
8.0,cực đãaaaaaaaaaaaaaa. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
7.0,Mọi thứ đều khá tuyệt. 
10.0,Phòng đẹp^ giá ổn định^ siêu thích ở đây luôn. Tiện đường đi ra bãi trước cả bãi sau.. Lần sau có dịp ra Vũng Tàu sẽ đặt phòng tại đây. Cám ơn sunbeach cho tôi một kì nghỉ tuyệt vời
9.0,Tuyệt hảo. 
10.0,Thề luôn khách sạn lễ tân đến phòng ngủ mọi thứ đều tuyệt vời  . Chưa bao giờ đến Vũng Tàu mà book được khách sạn tốt đến vậy . Mọi người book phòng cứ yên tâm mà chọn sun beach nhé ^ đảm bảo xứng đáng với số tiền các bạn bỏ ra . Cho SunBeach 1000 like 
9.0,Tuyệt hảo. 
9.6,Rất hài lòng. Tôi đặt phòng khá muộn và nhận phòng cũng muộn. Nên được upgrade lên phòng suite góc. Rất ấn tượng với nội thất^ độ sạch sẽ và nhân viên cũng rất dễ thương. Khách sạn rất mới và cùng rất dễ tìm nhưng khá xa biển. Nói chung là sẽ quay lại đây
10.0,Rất vui. 
7.6,Rất tốt. Khách sạn mới nên khá sạch sẽ^ đi ra bãi sau bằng xe máy tầm 5p^ đi bộ khoảng 10p. Nhân viên nhiệt tình^ thân thiện. Nhưng dọn phòng chưa được kỹ^ khi nhận phòng thì nắp bồn cầu còn bị ướt. 
9.0,Tuyệt hảo. 
10.0,Tuyệt vời. Giá rất phù hợp . Mặc dù phòng nhỏ nhưng hiện đại và cực sạch sẽ 
10.0,Vui vẻ^ hài lòng. 
10.0,Tốt. 
8.0,Giá cả hợp lý^ vị.... 
10.0,Tốt. 
10.0,5 sao cho hotel. 
9.0,Nên có quạt thông hơi.... 
10.0,Xuất sắc. 
8.0,rất tốt. 
8.0,Rất tốt. 
10.0,Good. 
10.0,Xuất sắc. 
9.0,Sẽ trở lại Sun beach.... 
10.0,Tốt. 
5.0,Tàm tạm. 
8.0,Tốt. 
5.0,Tàm tạm. 
7.0,Tốt. 
10.0,Xuất sắc. 
10.0,Tuyệt vời ông mặt trời.... 
10.0,Xuất sắc. 
9.0,Tuyệt hảo. 
8.0,Nhân viên nhiệt tình. 
8.0,Rất tốt. 
10.0,Tốt. 
8.0,Rất tốt. 
10.0,Tuyệt vời. 
10.0,tốt. 
10.0,Sẽ quay lại. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
9.0,Tuyệt hảo. 
10.0,Xuất sắc. 
8.0,Rất tốt. 
10.0,Xuất sắc. 
10.0,Tốt. 
10.0,Điểm tốt cho ki nghĩ. 
7.0,Tốt. 
10.0,Tốt. 
10.0,Good. 
10.0,The best hotel. 
10.0,Xuất sắc. 
8.0,Rất tốt. 
10.0,Xuất sắc. 
9.0,Tuyệt hảo. 
7.0,Sun Hill Hotel nằm ở.... 
10.0,Xuất sắc. 
9.6,Nơi đáng để nghỉ ngơi.... 
10.0,tốt. 
10.0,Sạch sẽ ^ nhân viên.... 
9.0,Ổn.. 
10.0,Xuất sắc. 
9.0,Tuyệt hảo. 
8.0,Rất tốt. 
10.0,Tuyệt vời ^ thân thiện.... 
9.0,Good. 
10.0,Xuất sắc. 
10.0,thoai  mai. 
8.0,Rất tốt. 
9.0,Tuyệt hảo. 
8.0,Rất tốt. 
10.0,Xuất sắc. 
10.0,TUYỆT VỜI^ HỢP LÝ VỚI.... 
9.0,Tuyệt hảo. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
8.0,Tuyệt vời. 
7.0,Tốt. 
10.0,5*. 
9.0,Tuyệt. 
10.0,THÂN THIỆT ^ SẠCH SẼ. 
10.0,Xuất sắc. 
10.0,Tuyệt vời chị lễ tân.... 
9.0,Tuyệt hảo. 
8.0,Rất tốt. 
8.0,Rất tốt. 
10.0,ĐỐ BẠN BIẾT TÔI LÀ.... 
10.0,sẽ quay lại ^ cảm.... 
10.0,GREAT. 
10.0,tốt. 
7.0,Tạm!. 
9.0,Kỳ nghỉ tuyệt vời. 
10.0,Xuất sắc. 
9.0,Tuyệt hảo. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
9.0,Tuyệt vời. 
10.0,Xuất sắc. 
10.0,Xuất sắc. 
8.0,Rất tốt. 
10.0,Tuyệt. 
10.0,Good. 
10.0,Xuất sắc. 
9.6,Xuất sắc. 
9.0,Sun beach. 
10.0,Rất hài lòng. 
10.0,Quá tuyệt vời. 
9.0,Nơi ty bắt đầu . 
10.0,Xuất sắc. 
8.0,Rất tốt. 
10.0,tuyệt vời. 
10.0,Trên cả tuyệt vời^ có.... 
9.0,Tuyệt hảo. 
9.0,Tuyệt hảo. 
10.0,Phòng y như hình^ nhân.... 
10.0,Xuất sắc. 
10.0,Gần biển^ yên và thân.... 
10.0,Tuyệt vời!. 
7.0,Tốt. 
9.0,Cơ sở vật chất của.... 
10.0,Ksan rất ổn cho b.... 
10.0,GOOD. 
10.0,TỐT. 
10.0,GOOD. 
9.0,Thoải mái.. 
6.0,Dễ chịu. 
8.0,QTV. 
10.0,Thật tuyệt vời. 
10.0,Xuất sắc. 
10.0,Nhân viên vui lắm nheeee.... 
10.0,Xuất sắc. 
10.0,Lần nào cũng rất oke!. 
10.0,Nhân viên thân thiện. 
6.0,Tạm ổn!. 
10.0,Tuyệt vời. 
10.0,Xuất sắc. 
9.0,Tuyệt hảo. 
8.0,Thoải mái^ tuyệt vời !. 
10.0,tốt. 
10.0,Xuất sắc. 
10.0,Tuyệt vời. 
9.0,Tuyệt hảo. 
10.0,Bữa sau lại ghé.. 
10.0,Ờ MÂY ZÌNG GÚT CHÓP.... 
10.0,Tuyệt vời!. 
10.0,Kì nghỉ thú vị với.... 
5.2,Chăn ga bẩn^ nằm bị ngứa. Đồ đạc vô cùng nghèo nàn^ tủ để quần áo ko có^ khách lộn xộn^ đúng tầm 2 *. Vô cùng thất vọng về Ks^ mang tiếng 4 sao^ giá ko hề rẻ. Chăn ga bẩn^ ngứa^ gãi cả đêm. Tủ để quần áo ko có^ vòi hoa sen thì bị chảy^ ko có vách ngăn giữa phòng tắm và toilet.tivi lởm^ toàn phát ra tiếng rè rè^ ko xem phim được. Khách thì hổ lốn^ vô ý thức. Xuống hồ bơi mà mang cả quần áo dài^ quần áo dạo phố^ có khi cả quần áo chống nắng xuống hồ bơi mà nhân viên ko ngăn chặn^ làm mất vệ sinh. Ăn sáng đã ít món^ khách xuống sau thì đồ ăn rơi vãi tè lè do khách trước ko có ý thức khi lấy. Nói chung ko bao giờ quay lại. This hotel is very terrible^ not clean^ clean^ noisy. The standard is 2 stars^ not 4 stars ( the price we pay for 4 stars)
8.8,Tuyệt vời. Phòng nhìn ra đại dương và hồ bơi view đẹp^ sạch sẽ^ ban công rộng^ sofa giường tròn rộng thoải mái. Nhân viên dễ thương chu đáo^ nước cafe và thức ăn ngon. Sàn gỗ phòng bị tróc vẩy trắng bị dính chân^ tivi bị rè tiếng. Nói chung là tuyệt.
4.0,phòng quá nhỏ - ga gường rất bẩn- phòng có mùi . hình ảnh  quảng cáo và thực tế quá khác
8.0,mọi thứ ổn. nhìn chung chấp nhận được
10.0,Vị trí tuyệt vời. Vị trí khách sạn quá tốt^ chỉ cần băng sang đường là ra bãi biển. Phòng rất rộng^ trang thiết bị mới. Hạn chế là thiết kế hệ thống công tắc đèn ở cửa ra vào thay vì tủ đầu giường. Hồ bơi đẹp nhưng chưa có ghế nằm nghỉ ngơi. ăn sáng tốt.
8.0,Hài lòng. Chỉ có điều không hài lòng là nhập nhằng trong việc mướn xe máy. Tôi góp ý nếu khách có mướn xe thì chỉ cần thông qua lễ tân rồi nhận xe.  Còn lại tôi đều hài lòng. Phòng ốc rất đẹp và tiện nghi đầy đủ. Nhân viên vui vẻ^ nhiệt tình. Buffet sáng ngon và vừa miệng.
7.2,Good. Nhìn chung khách sạn ok^ tuy nhiên nhân viên phục vụ nhà hàng làm việc thiếu chuyên nghiệp^ máy móc.
10.0,Khách hàng OK. Khách sạn rất tốt
6.0,KS nhỏ. Khách sạn hơi nhỏ^ toilet không có cửa kín hơi bất tiện
4.8,Có đúng là 4 sao không?. Nếu so tiêu chuẩn cùng 4 sao thì tôi chưa thật sự thấy tương xứng với giá phòng và các dịch vụ đi kèm mà khách được hưởng. Chắc do chiến lược thu hút khách đoàn nhiều nên nhân viên lễ tân^ nhà hàng đều tiếp xúc với khách giống dạng hotel 1 sao: không thân thiện^ nhiệt tình mà chỉ chăm chăm vào việc thu tiền thêm cho khách... chất lượng phục vụ của các nhân viên rất cần được chấn chỉnh và xem lại vì 4 sao không thể nào như thế được. Hệ thống điện không được bảo trì thường xuyên nên điều chỉnh tổng máy lạnh sử dụng k được nhưng remote lại điều chỉnh được; hệ thống đèn chung k điều chỉnh/thay đổi được... Điểm cộng duy nhất là phòng rộng rãi^ thoải mái
2.8,Không Xứng đáng với giá tiền. khách sạn không xứng đáng đạt chuẩn 4 sao ^ chính sách phụ thu vô lý ^ trẻ em ở chung phòng với bố mẹ mà vẫn bị phụ thu ^ thật thất vọng ^ hệ thống nhà tắm vệ sinh cũng bất cập không hợp lý ^ phòng xấu giá cao ^ sẽ không bao giờ quay lại lần nữa 
4.0,Khách sạn này có thiết kế buồn cười không tiên nghi^ nhân viên làm việc cứng ngắt không linh động. Đàu tiên khi vào phòng gây khó chịu là hệ thống bật tắt điện bằng " Mắt Thần " nằm ngoài cửa^ không có hướng dẫn sử dung^ tìm mãi khg thấy công tắc đâu^ gọi xuống lễ tân thì mới có người đến hướng dẫn. Giường to mà đèn ngủ đầu giường chỉ có 1 cái^ muốn tắt đèn để ngủ thì phải đi ra cửa mới tắt được. Máy lạnh thì lắp đặt loại dùng cho phòng họp lớn^ máy chạy kêu to làm khó ngủ^ không phù hợp cho phòng ngủ nhỏ.. TV thì để xa lại bị cái ghế sofa to đùng che chắn ^ nằm trên giường khg xem được^ bố trí vật dụng trong phòng vướng víu đi lại khó khắn.. Toilet thì quá to^ cái bồn tắm thì cái van vòi nước hỏng từ kiếp nào ^ vặn nó quay vòng vòng không ra tí nước nào^ cái vòi còn lại thì toàn nước . lạnh^ không có nước nóng. Cái vòi sen tắm đứng có nước nóng nhưng chảy được đúng cho 1 người tắm là hết nóng^ chắc do hệ thống năng lượng mặt trời không kịp đun nóng.. Tóm lại trong phòng thì không có gì hấp dẫn.. Ra bên ngoài cũng vậy.. Phòng ăn thì toàn bàn tròn to đùng dành cho khách đoàn^ cặp đôi hoặc 2 cặp bạn bè muốn ngồi ăn riêng biệt thoải mái thì không thể được^ lúc khách đông phải ngồi chung bàn với những người khác rất khó chịu .. Hồ bơi thì to ^ sân rộng nhưng chỉ có 1-2 cái ghế nằm^ không có dù chê nắng^  khách xuống bơi không có chỗ nào để giỏ xách và tư trang. Hỏi khăn thì nhân viên bảo khăn chỉ dành cho người ngoài mua vé vào bơi^ bảo khách lên phòng đem khăn xuống mà dùng!. Tôi bận đi làm nên ngày thứ sáu xuống đến KS là 8:00 pm. Ngày Chủ Nhật trả phòng xin lễ tân cho out 13:00 cũng khg được vì KS sẽ tính tiền muộn trả phòng sau 12:00 ^ mỗi tiếng là 150.000vnd !!!. Tóm lại tôi ở Imperial 144++ rất Ok^ bên này 120usd ++ không đáng đồng tiền bỏ ra.. Tôi sẽ không bao giờ quay lại KS này nữa.
5.2,Khách sạn 4sao nghẹt cống^không tủ quần áo phòng 8007^ đèn hư. Nói chung là chưa lần nào như lần này phòng cống nghẹt^nói cô lau công xuống thì cô nói nghẹt  thì lấy tay mốc cống^ khách sạn 4 sao đâu thể nói vậy^ rồi khi check in tự nhiên nói book phòng qua booking chứ không phải agoda^lần trước ở phòng đẹp hơn hẳn^đề nghị agoda xem lại nếu không tôi sẽ đặt phòng qua hãng khác
4.8,Tiep tan nử ăn noi ko lich sự ^theo kiểu bắt nat khach(co le đã lấy tiền roi).Đi 1 lần ko bao giờ ở . Khuôn vien rong ^mat tien bien rat thuan loi trong kinh doanh ^tôi thay ngay cuoi tuan vẩn vắng khach .Chắc do cach sap xep va quan ly qua tệ.Chang han ho boi neu biet sap xep se rat đep chứ ko như bây giờ^luộm thuộm ko đáng 1 sao!!!!!!!
5.2,Hồ bơi buộc khách chỉ sử dụng khăn của hồ bơi tại hồ bơi^ không được mang khăn đó về phòng. Rất bất tiện!!!. Phòng rộng^ nội thất mới^ gần bãi biển^ chỉ có khăn tắm hồ bơi khi tắm xong phải trả lại ngay tại hồ bơi^ mình không biết điều này nên đã không chuẩn bị khăn^ và con gái mình bị lạnh vì không có khăn choàng từ hồ bơi về lại phòng. Và trong khách sạn có nuôi chó đi lại tự do trong khuôn viên^ mình thấy không an toàn và mất vệ sinh
8.0,cũng ổn. 
7.7,Phòng rộng sạch sẽ. Phòng khách sạn rộng^ sạch sẽ^ thiết kế trang trí khá đẹp^ có khu vực ngồi làm việc^ sử dụng máy tính^ có ban công. Phòng tắm rộng tuy nhiên không có bồn tắm. việc nhận trả phòng nhanh chóng. Máy lạnh trong phòng dùng loại gắn trên trần khi hoạt động tạo ra tiếng ồn. Sàn nhà ốp gỗ sần chống chơn trượt và đi lại trong phòng không bị lạnh chân. Phần ăn sáng tại khách sạn khá đơn giản^ không có buffet.. Nhìn chung khá hài lòng về chất lượng khách sạn. Nếu bổ sung thêm bồn tắm cho phòng tắm và buffet cho buổi sáng thì chất lượng sẽ tốt hơn rất nhiều.
5.0,Vũng tàu quá đông. 
8.3,Khách sạn mới xây 2013^ sạch đẹp. Khách sạn mới xây^ còn tiếp tục xây thêm nên phòng ốc mới^ hiện đại^ đầy đủ tiện nghi. Nhân viên thân thiện. Vị trí gần biển rất thuận tiện.. Điểm duy nhất tôi không hài lòng là phòng tắm không có vách kính nên khi tắm sẽ làm ướt cả nhà vệ sinh.
10.0,Tuyệt vời. 
8.0,Thoai mai^ thuan tien. Phong rong^ giuong to^ tat ca deu moi tinh khoi. Diem tam sang ngay thuong tuy khong co buffet^ nhung bun bo nau ngon^ nhe nhang^ it bot ngot. Cafe sua pha rat kheo.. Nhan vien nhiet tinh^ sot sang. Hoi tiec la phai check out at 11:30 vi khach san can phong cho khach doan len som
2.0,khách sạn rất tệ không.... 
2.0,Rat that vong ve khach san New Wave. Rat that vong ve cach sap xep phong o day^ toi book phong delux co ban cong dành cho 3 người. Vay ma khach san bo tri phong 1002 cho toi^ du co ban cong nhung tam nhìn bi che khuat . Rat tù túng và ngột ngạt.  Phòng thì bụi bặm^ rất dơ. 
10.0,ok. 
2.0,Qua tệ. Lừa đảo 
2.0,Rất tệ. 
5.2,Không đáng chuẩn 4*. Phòng^ rèm cửa^ sofa bẩn.. Cửa xổ cũ kỹ. Toilet không có chốt. Nước nóng hầu như không có^ . Ăn sáng nghèo nàn^ món ăn không ngon. Cảm giác như ở nhà nghỉ bình dân. Nhân viên chưa nhiệt tình 
5.0,không như mong dơi khi.... 
9.2,Tot. Thích tivi co the dieu chinh youtube
1.0,VERY BAD HOTEL^ BAD SERVICES.... 
8.0,Vị trí tốt. Nhân viên thân thiện. Phòng khá. Sẽ quay lại. Nhân viên thân thiện. Đáng tiền. 
8.0,Rất tốt. 
10.0,Vị trí rất tốt. Khách sạn có vị trí rất tốt
6.0,Dễ chịu. 
8.0,TỐT. Ksan được^ hồ bơi nhỏ
8.0,Rất tốt. 
8.4,Hai long. Phong oc rong rai ^ thoai mai ^ vi tri thuan loi co bai tam rieng^ buffet cung tuong doi nhieu mon
9.0,Tuyệt hảo. 
8.0,nhận xét New Wave. Phòng rộng rãi^ hồ bơi đẹp tuy nhiên phòng tắm không có vách ngăn gây ướt
9.0,Tuyệt.. 
9.3,khach san tuyet voi. Rat rat thich se dat fog o day cho cac chuyen di toi vung tau ky toi
8.0,kỳ nghỉ giúp gia đình.... 
9.7,Khách sạn đẹp^ phòng sạch sẽ. Phòng đẹp^ rộng^ ngủ được cả gia đình. Khách sạn to^ có vườn khá đẹp. Gỉa cả vừa phải. Gần biển ( đi bộ qua đường là thấy biển). Hợp với du lịch gia đình
9.0,Rất hài lòng. 
9.0,khách sạn tuyệt vời. 
10.0,Chu đáo^ cảm nhậ tuyệt.... 
8.4,Tuyệt vời. hài lòng
8.0,Rất tốt. 
4.0,Nhân viên quá tê. Ko them lang nghe y kien khach hang. Dat phong 3 nguoi ^ thong bao gia tien phong.ma khi o 3 nguoi bi phu thu ma ko thong bao khi check in. Van de chinh ko phai la tien^ van de chinh la cach ung su voi khach hang giong nhu la khach hang sai vay. Thu hoi di an to pho 50k khi tinh tien 60k lai noi kh ko hoi truoc
6.0,Dễ chịu. 
6.4,Khách sạn đang xuống cấp^ dịch vụ ko tốt. Ở đây lần thứ 2. Lần đầu tiên là đang xây^ khá hài lòng nên quyết định ở lần nữa. Nhưng lần này ko đc good lắm.. Hệ thống thông hơi trong nhà tắm ko hoạt động (book 3 phòng đều bị). Gọi điện sửa thì sửa đc 1 phòng^ 2 phòng kia ko thấy ai quan tâm.. Tủ két sắt có mã số nhưng không xài đc^ phải hỏi lễ tân để lấy chìa khoá. Mình gọi đt xuống lễ tân hỏi thì nhân viên(nữ) trả lời cộc lốc^ thô lỗ. Nước nóng không nóng (đợi 5 phút cũng ko nóng) cả 3 phòng. Bồn tắm xây bị hở^ không khít với tường^ nên nhìn hơi dơ ở các khoảng hở. Khăn^ trải giường không sạch^ mới lấy ra là nhìn thấy liền 2-3 vết dơ. Hành lang tối^ tường hành lang thì bị rách (chắc do lúc xây dựng) nên tạo cảm giác cũ kĩ. Nếu không cải tiến^ khách sạn sẽ xuống cấp nhanh và sẽ không bao giờ quay lại nữa
8.0,tốt. 
7.3,New Wave chỉ đạt tiêu chuẩn 3 sao. 1/. Hệ thống đèn chiếu sáng khó sử dụng^ nhất là người già không sử dụng được.. 2/. Tách biệt giữa khu vực tắm và khu vực bồn cầu trong WC gây nhiều bất tiện.. 3/. WC không có tay sen tắm.. 4/. Bài trí vật dụng trong WC xấu.. 5/. Phòng ngủ có muỗi.. 6/. Nhân viên phòng phục vụ có vẻ ngượng ép^ không vui vẻ.
6.0,Tạm được. 
7.3,Cũng tạm được. Phòng đẹp^ nhưng do chưa xây xong nên công trình bên còn ngổn ngang^ hành lang rất tôi do ban ngày KS ko mở đèn. Nước trong phòng tắm rất yếu^ hệ thống nước nóng không ổn định. Thức ăn sáng không ngon.
5.0,Tàm tạm. 
6.3,Phòng rộng^ nhưng khách sạn chưa có tiện nghi gì. Khách sạn còn đang xây dựng dở dang nên chưa có tiện nghi^ thậm chí hồ bơi chưa có. Được cái khuôn viên rất rộng^ phòng rộng^ mới và sạch. Tuy nhiên^ quản lý có vẻ không được chuyên nghiệp. Phòng tắm không có buồng kính hay màn che nên lúc nào cũng ướt. Vòi ở bồn rửa mặt chỉ cần sơ ý mở mạnh một tí là ướt hết quần áo. Có vẻ có rất ít nhân viên nên lúc check-in không có ai mang hành lý của khách vào. Khách sạn nằm bên kia đường^ do vậy phải băng qua đường mới ra biển được. 
7.0,Tạm ổn. Giá OK. Sẽ.... 
